brand,name,address_street,suburb,city,state,postcode,lat,lng,phone,email,website,rating,review_count,opening_hours,location_type,google_place_id,maps_url,svi_search_volume,svi_cpc,svi_competition,svi_period,pop_sa2_name,pop_year,pop_population,pop_change,pop_growth_pct
McDonald's,McDonald's Campbelltown,312 Queen St,,CURRANS HILL,NSW,,-34.0713720,150.8107730,+61 2 4628 7699,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20campbelltown,3.4,2322,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12ee54e84354a9:0x5adbe7426bdc5824,https://www.google.com/maps/place/McDonald%27s+Campbelltown/data=!4m7!3m6!1s0x6b12ee54e84354a9:0x5adbe7426bdc5824!8m2!3d-34.071372!4d150.810773!16s%2Fg%2F1tdqbr2d!19sChIJqVRD6FTuEmsRJFjca0Ln21o?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Rydalmere,314 Victoria Rd,,SYDNEY,NSW,2000,-33.8108900,151.0350425,+61 2 9638 4779,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20rydalmere,3.4,2959,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12a370900747f3:0x7b75e5992f2ddfd4,https://www.google.com/maps/place/McDonald%27s+Rydalmere/data=!4m7!3m6!1s0x6b12a370900747f3:0x7b75e5992f2ddfd4!8m2!3d-33.81089!4d151.0350425!16s%2Fg%2F11c3k6bnmg!19sChIJ80cHkHCjEmsR1N8tL5nldXs?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Liverpool South,330 Hume Hwy,,LIVERPOOL,NSW,,-33.9309295,150.9178292,+61 2 9602 1065,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20liverpool%20south,3.1,2326,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b1295af15054ee9:0x569c291b92ddb194,https://www.google.com/maps/place/McDonald%27s+Liverpool+South/data=!4m7!3m6!1s0x6b1295af15054ee9:0x569c291b92ddb194!8m2!3d-33.9309295!4d150.9178292!16s%2Fg%2F1tfgpjz2!19sChIJ6U4FFa-VEmsRlLHdkhspnFY?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald’s Armidale,131 Marsh St,,UNIVERSITY OF NEW ENGLAND,NSW,,-30.5165449,151.6689108,+61 2 6771 1622,,,2.0,9,Mon: 05:00 - 23:59; Tue: 05:00 - 23:59; Wed: 05:00 - 23:59; Thu: 05:00 - 23:59; Fri: 05:00 - 23:59; Sat: 05:00 - 23:59; Sun: 05:00 - 23:59,brick_and_mortar,0x6b9f9f0026893b7b:0x88f5f734f5c42b54,https://www.google.com/maps/place/McDonald%E2%80%99s+Armidale/data=!4m7!3m6!1s0x6b9f9f0026893b7b:0x88f5f734f5c42b54!8m2!3d-30.5165449!4d151.6689108!16s%2Fg%2F11z1vcxwql!19sChIJezuJJgCfn2sRVCvE9TT39Yg?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's,1952-1982 Camden Valley Wy,,SYDNEY,NSW,2000,-33.9541159,150.8568477,+61 2 9826 8947,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20edmondson%20park,3.5,1332,Mon: 05:00 - 22:59; Tue: 05:00 - 22:59; Wed: 05:00 - 22:59; Thu: 05:00 - 22:59; Fri: 05:00 - 01:59; Sat: 05:00 - 01:59; Sun: 05:00 - 22:59,brick_and_mortar,0x6b1293576b077e87:0x96d2aecdd849e52a,https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x6b1293576b077e87:0x96d2aecdd849e52a!8m2!3d-33.9541159!4d150.8568477!16s%2Fg%2F11b6f1shbq!19sChIJh34Ha1eTEmsRKuVJ2M2u0pY?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Carlingford Food Court,110 Carlingford Rd,,SYDNEY,NSW,2000,-33.7759921,151.0525827,+61 2 9872 3530,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20carlingford%20food%20court,3.3,1208,Mon: 08:00 - 20:00; Tue: 08:00 - 20:00; Wed: 08:00 - 20:00; Thu: 08:00 - 21:00; Fri: 08:00 - 21:00; Sat: 08:00 - 21:00; Sun: 08:00 - 20:00,brick_and_mortar,0x6b12a40672e2e931:0x68608c6d777233ca,https://www.google.com/maps/place/McDonald%27s+Carlingford+Food+Court/data=!4m7!3m6!1s0x6b12a40672e2e931:0x68608c6d777233ca!8m2!3d-33.7759921!4d151.0525827!16s%2Fg%2F1xtf1qhp!19sChIJMenicgakEmsRyjNyd22MYGg?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Marrickville Road,241 Marrickville Rd,,SYDNEY,NSW,2000,-33.9104200,151.1566817,+61 2 8585 2500,,https://www.mcdonalds.com/au/en-au.html,2.4,50,Mon: 06:00 - 23:00; Tue: 06:00 - 23:00; Wed: 06:00 - 23:00; Thu: 06:00 - 23:00; Fri: 06:00 - 23:59; Sat: 06:00 - 23:59; Sun: 06:00 - 23:00,brick_and_mortar,0x6b12b18f348facf5:0x1a632d9eb92b7e91,https://www.google.com/maps/place/McDonald%27s+Marrickville+Road/data=!4m7!3m6!1s0x6b12b18f348facf5:0x1a632d9eb92b7e91!8m2!3d-33.91042!4d151.1566817!16s%2Fg%2F11ysht914q!19sChIJ9ayPNI-xEmsRkX4ruZ4tYxo?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Wetherill Park,1179 The Horsley Dr,,SYDNEY,NSW,2000,-33.8495440,150.9019406,+61 2 9725 3188,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20wetherill%20park,3.5,1730,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12970188396a97:0x5bf45a28e476f808,https://www.google.com/maps/place/McDonald%27s+Wetherill+Park/data=!4m7!3m6!1s0x6b12970188396a97:0x5bf45a28e476f808!8m2!3d-33.849544!4d150.9019406!16s%2Fg%2F1tdkmcnw!19sChIJl2o5iAGXEmsRCPh25Cha9Fs?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Doonside,272 Richmond Rd,,SYDNEY,NSW,2000,-33.7481985,150.8805389,+61 2 9831 2677,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20doonside,2.6,1971,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12996bc06a5275:0xef9a58d05a666b02,https://www.google.com/maps/place/McDonald%27s+Doonside/data=!4m7!3m6!1s0x6b12996bc06a5275:0xef9a58d05a666b02!8m2!3d-33.7481985!4d150.8805389!16s%2Fg%2F1tfm6tgv!19sChIJdVJqwGuZEmsRAmtmWtBYmu8?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Camira,4 Nev Smith Dr,,SYDNEY,NSW,2000,-27.6518236,152.9213503,+61 7 3437 3400,,https://www.mcdonalds.com/au/en-au.html?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=qld&utm_term=mcdonalds%20springfield,3.1,5025,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12bca19b668c09:0x19780144d3e01f2b,https://www.google.com/maps/place/McDonald%27s+Camira/data=!4m7!3m6!1s0x6b12bca19b668c09:0x19780144d3e01f2b!8m2!3d-27.6518236!4d152.9213503!16s%2Fg%2F1tdrfj4c!19sChIJCYxmm6G8EmsRKx_g00QBeBk?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Brookvale,6 Mitchell Rd,,SYDNEY,NSW,2000,-33.7620795,151.2743714,+61 2 9938 5073,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20brookvale,3.5,2193,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12aa6752ea2b9d:0x4b6a2da6467e4806,https://www.google.com/maps/place/McDonald%27s+Brookvale/data=!4m7!3m6!1s0x6b12aa6752ea2b9d:0x4b6a2da6467e4806!8m2!3d-33.7620795!4d151.2743714!16s%2Fg%2F1tfhgkmg!19sChIJnSvqUmeqEmsRBkh-RqYtaks?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Plaza Metro George St,600 George St,,SYDNEY,NSW,2000,-33.8753728,151.2067834,+61 2 9264 1661,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20plaza%20metro%20george%20st,3.6,3594,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12ae3c5a01f6d9:0xd74cb8be68c534da,https://www.google.com/maps/place/McDonald%27s+Plaza+Metro+George+St/data=!4m7!3m6!1s0x6b12ae3c5a01f6d9:0xd74cb8be68c534da!8m2!3d-33.8753728!4d151.2067834!16s%2Fg%2F1hc37tybm!19sChIJ2fYBWjyuEmsR2jTFaL64TNc?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Bankstown,37 Rickard Rd,,SYDNEY,NSW,2000,-33.9140137,151.0384967,+61 2 9796 4744,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20bankstown,2.7,2951,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12bc0ef899bc59:0x24c591b4e0d535a4,https://www.google.com/maps/place/McDonald%27s+Bankstown/data=!4m7!3m6!1s0x6b12bc0ef899bc59:0x24c591b4e0d535a4!8m2!3d-33.9140137!4d151.0384967!16s%2Fg%2F1vtqw7v6!19sChIJWbyZ-A68EmsRpDXV4LSRxSQ?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Hinchinbrook,191 Wilson Rd,,SYDNEY,NSW,2000,-33.9073604,150.8660696,+61 2 9826 8702,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20hinchinbrook,2.6,1027,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12947472cb539f:0xa2fe316baff5da1a,https://www.google.com/maps/place/McDonald%27s+Hinchinbrook/data=!4m7!3m6!1s0x6b12947472cb539f:0xa2fe316baff5da1a!8m2!3d-33.9073604!4d150.8660696!16s%2Fg%2F1tvm2xy0!19sChIJn1PLcnSUEmsRGtr1r2sx_qI?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Sans Souci,494 Rocky Point Rd,,SYDNEY,NSW,2000,-33.9911294,151.1332652,+61 2 9529 4422,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20sans%20souci,3.3,1481,Mon: 05:00 - 22:59; Tue: 05:00 - 22:59; Wed: 05:00 - 22:59; Thu: 05:00 - 22:59; Fri: 05:00 - 22:59; Sat: 05:00 - 22:59; Sun: 05:00 - 22:59,brick_and_mortar,0x6b12b9d33a3f5419:0x9721ee6a59f9f72b,https://www.google.com/maps/place/McDonald%27s+Sans+Souci/data=!4m7!3m6!1s0x6b12b9d33a3f5419:0x9721ee6a59f9f72b!8m2!3d-33.9911294!4d151.1332652!16s%2Fg%2F1tlwft5f!19sChIJGVQ_OtO5EmsRK_f5WWruIZc?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Gladesville,385 Victoria Rd,,SYDNEY,NSW,2000,-33.8241199,151.1250010,+61 2 9816 5343,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20gladesville,3.6,2401,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12a59c52c230bb:0xd7d62a227906db27,https://www.google.com/maps/place/McDonald%27s+Gladesville/data=!4m7!3m6!1s0x6b12a59c52c230bb:0xd7d62a227906db27!8m2!3d-33.8241199!4d151.125001!16s%2Fg%2F1vfzf9zr!19sChIJuzDCUpylEmsRJ9sGeSIq1tc?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Waitara,140-146 Pacific Hwy,,SYDNEY,NSW,2000,-33.7089216,151.1009518,+61 2 9482 2311,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=qld&utm_term=mcdonalds%20Waitara,3.5,2781,Mon: 05:00 - 23:59; Tue: 05:00 - 23:59; Wed: 05:00 - 23:59; Thu: 05:00 - 23:59; Fri: 05:00 - 01:00; Sat: 05:00 - 01:00; Sun: 05:00 - 23:59,brick_and_mortar,0x6b12a79b43c561f5:0xd16b4b63c43123e0,https://www.google.com/maps/place/McDonald%27s+Waitara/data=!4m7!3m6!1s0x6b12a79b43c561f5:0xd16b4b63c43123e0!8m2!3d-33.7089216!4d151.1009518!16s%2Fg%2F1tfb246f!19sChIJ9WHFQ5unEmsR4CMxxGNLa9E?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Green Square,305a Botany Rd,,SYDNEY,NSW,2000,-33.9059748,151.2034017,+61 2 9494 5200,,https://www.mcdonalds.com/au/en-au.html?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20greensquare,4.2,9,Mon: 06:00 - 00:00; Tue: 06:00 - 00:00; Wed: 06:00 - 00:00; Thu: 06:00 - 00:00; Fri: 06:00 - 00:00; Sat: 06:00 - 00:00; Sun: 06:00 - 00:00,brick_and_mortar,0x6b12b100761266cb:0x38c390664ffeb7a6,https://www.google.com/maps/place/McDonald%27s+Green+Square/data=!4m7!3m6!1s0x6b12b100761266cb:0x38c390664ffeb7a6!8m2!3d-33.9059748!4d151.2034017!16s%2Fg%2F11z4bkkn9m!19sChIJy2YSdgCxEmsRprf-T2aQwzg?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald’s Leppington,Shop 2/90 Rickard Rd,,SYDNEY,NSW,2000,-33.9634419,150.8070749,+61 2 9612 1300,,https://mcdonalds.com.au/,1.7,278,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12ed004318fe19:0x5aacd2a91e3c2ad1,https://www.google.com/maps/place/McDonald%E2%80%99s+Leppington/data=!4m7!3m6!1s0x6b12ed004318fe19:0x5aacd2a91e3c2ad1!8m2!3d-33.9634419!4d150.8070749!16s%2Fg%2F11wxfg0xvr!19sChIJGf4YQwDtEmsR0So8HqnSrFo?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's St Marys South,"Cnr Mamre Road &, Hall St",,ST MARYS,NSW,2760,-33.7807543,150.7711162,+61 2 9623 7565,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20st%20marys%20south,3.5,1686,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b129001eab271ab:0xfccecd5b95493666,https://www.google.com/maps/place/McDonald%27s+St+Marys+South/data=!4m7!3m6!1s0x6b129001eab271ab:0xfccecd5b95493666!8m2!3d-33.7807543!4d150.7711162!16s%2Fg%2F1tj4bmpb!19sChIJq3Gy6gGQEmsRZjZJlVvNzvw?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Kingsford,10 Barker St,,SYDNEY,NSW,2000,-33.9198678,151.2274114,+61 2 9662 1492,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=qld&utm_term=mcdonalds%20Kingsford,3.3,4108,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12b18eac79671b:0xa2323d1cdf25b6b8,https://www.google.com/maps/place/McDonald%27s+Kingsford/data=!4m7!3m6!1s0x6b12b18eac79671b:0xa2323d1cdf25b6b8!8m2!3d-33.9198678!4d151.2274114!16s%2Fg%2F1tw1d_1d!19sChIJG2d5rI6xEmsRuLYl3xw9MqI?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Lakemba,804 Chapel St,,SYDNEY,NSW,2000,-33.9258218,151.0866524,+61 2 9740 3293,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20lakemba,3.3,3043,Mon: 00:00 - 00:00; Tue: 05:00 - 23:59 (DT: 05:00 - 23:59); Wed: 05:00 - 23:59 (DT: 05:00 - 23:59); Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12bbce913b95af:0xb9a76e18fc223b5d,https://www.google.com/maps/place/McDonald%27s+Lakemba/data=!4m7!3m6!1s0x6b12bbce913b95af:0xb9a76e18fc223b5d!8m2!3d-33.9258218!4d151.0866524!16s%2Fg%2F1tdkrz3w!19sChIJr5U7kc67EmsRXTsi_Bhup7k?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Maroubra,757 Anzac Parade,,SYDNEY,NSW,2000,-33.9418552,151.2390552,+61 2 9344 0967,,https://www.mcdonalds.com/au/en-au.html?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20maroubra,3.5,987,Mon: 06:00 - 02:00; Tue: 06:00 - 02:00; Wed: 06:00 - 02:00; Thu: 06:00 - 02:00; Fri: 06:00 - 02:00; Sat: 06:00 - 02:00; Sun: 06:00 - 02:00,brick_and_mortar,0x6b12b3d40bfab15b:0x182a05ed25cb0eb5,https://www.google.com/maps/place/McDonald%27s+Maroubra/data=!4m7!3m6!1s0x6b12b3d40bfab15b:0x182a05ed25cb0eb5!8m2!3d-33.9418552!4d151.2390552!16s%2Fg%2F1vp6_b86!19sChIJW7H6C9SzEmsRtQ7LJe0FKhg?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,Mcdonald's Mount Colah,513-517 Pacific Hwy,,SYDNEY,NSW,2000,-33.6784379,151.1111881,+61 2 9476 8711,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20mt%20colah,3.8,1508,Mon: 05:00 - 23:30 (DT: 05:00 - 23:30); Tue: 05:00 - 23:30 (DT: 05:00 - 23:30); Wed: 05:00 - 23:30 (DT: 05:00 - 23:30); Thu: 05:00 - 23:30 (DT: 05:00 - 23:30); Fri: 05:00 - 23:30 (DT: 05:00 - 23:30); Sat: 05:00 - 23:30 (DT: 05:00 - 23:30); Sun: 05:00 - 23:30 (DT: 05:00 - 23:30),brick_and_mortar,0x6b0d584220a9079d:0xdcd3cb404fc7f77c,https://www.google.com/maps/place/Mcdonald%27s+Mount+Colah/data=!4m7!3m6!1s0x6b0d584220a9079d:0xdcd3cb404fc7f77c!8m2!3d-33.6784379!4d151.1111881!16s%2Fg%2F1td17_by!19sChIJnQepIEJYDWsRfPfHT0DL09w?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Dubbo NSW,22 Cobra St,,BUNDEMAR,NSW,,-32.2527707,148.6020207,+61 2 6882 9753,,https://www.mcdonalds.com/au/en-au.html?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=vic&utm_term=mcdonalds%20dandenong,3.5,1422,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b0f71ab6f9b0bdb:0xc3ff1fe46b9a7ce,https://www.google.com/maps/place/McDonald%27s+Dubbo+NSW/data=!4m7!3m6!1s0x6b0f71ab6f9b0bdb:0xc3ff1fe46b9a7ce!8m2!3d-32.2527707!4d148.6020207!16s%2Fg%2F1tg3b7lq!19sChIJ2wubb6txD2sRzqe5Rv7xPww?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Irymple,570 Fifteenth St,,COOMEALLA,NSW,,-34.2198624,142.1510414,+61 3 5024 7132,,https://www.mcdonalds.com/au/en-au.html?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=vic&utm_term=mcdonalds%20irymple,3.7,931,Mon: 06:00 - 23:59; Tue: 06:00 - 23:59; Wed: 06:00 - 23:59; Thu: 06:00 - 23:59; Fri: 06:00 - 23:59; Sat: 06:00 - 23:59; Sun: 06:00 - 23:59,brick_and_mortar,0x6ac304f4e42d83d9:0xcab535eb540f7cc8,https://www.google.com/maps/place/McDonald%27s+Irymple/data=!4m7!3m6!1s0x6ac304f4e42d83d9:0xcab535eb540f7cc8!8m2!3d-34.2198624!4d142.1510414!16s%2Fg%2F1tht1l6s!19sChIJ2YMt5PQEw2oRyHwPVOs1tco?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Liverpool F/C II,George St,,LIVERPOOL,NSW,,-33.9185820,150.9244250,+61 2 9822 4200,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20liverpool%20f,3.4,548,Mon: 07:30 - 18:59; Tue: 07:30 - 18:59; Wed: 07:30 - 18:59; Thu: 07:30 - 21:29; Fri: 07:30 - 18:59; Sat: 07:30 - 18:59; Sun: 08:30 - 18:59,brick_and_mortar,0x6b1295b5cd13fe3b:0xbe1b2972deef4117,https://www.google.com/maps/place/McDonald%27s+Liverpool+F%2FC+II/data=!4m7!3m6!1s0x6b1295b5cd13fe3b:0xbe1b2972deef4117!8m2!3d-33.9186785!4d150.9244794!16s%2Fg%2F1tczw2g1!19sChIJO_4TzbWVEmsRF0Hv3nIpG74?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's West Ryde BP,1233 Victoria Rd,,SYDNEY,NSW,2000,-33.8065840,151.0712130,+61 2 9804 7546,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20west%20ryde%20bp,3.2,1405,Mon: 00:00 - 00:00; Tue: 00:00 - 00:00; Wed: 00:00 - 00:00; Thu: 00:00 - 00:00; Fri: 00:00 - 00:00; Sat: 00:00 - 00:00; Sun: 00:00 - 00:00,brick_and_mortar,0x6b12a451db2f0799:0x4a10b478bea4494f,https://www.google.com/maps/place/McDonald%27s+West+Ryde+BP/data=!4m7!3m6!1s0x6b12a451db2f0799:0x4a10b478bea4494f!8m2!3d-33.806584!4d151.071213!16s%2Fg%2F1tyzz42w!19sChIJmQcv21GkEmsRT0mkvni0EEo?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's St Ives,"St Ives Shopping Village, Mona Vale Rd",,SYDNEY,NSW,2000,-33.7294978,151.1589102,+61 2 9449 1579,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20st%20ives,3.8,670,Mon: 06:00 - 22:00; Tue: 06:00 - 22:00; Wed: 06:00 - 22:00; Thu: 06:00 - 22:00; Fri: 06:00 - 22:30; Sat: 06:00 - 22:30; Sun: 07:00 - 22:00,brick_and_mortar,0x6b12a8242578f801:0x3bf9d36e1ae05d78,https://www.google.com/maps/place/McDonald%27s+St+Ives/data=!4m7!3m6!1s0x6b12a8242578f801:0x3bf9d36e1ae05d78!8m2!3d-33.7294978!4d151.1589102!16s%2Fg%2F1tc_wrn6!19sChIJAfh4JSSoEmsReF3gGm7T-Ts?authuser=0&hl=en&rclk=1,,,,,,,,,
McDonald's,McDonald's Hurstville Central,225H Forest Rd,,SYDNEY,NSW,2000,-33.9674565,151.1024048,+61 2 9580 2736,,https://mcdonalds.com.au/?utm_medium=local&utm_source=google%20my%20business&utm_campaign=local%20search&utm_content=nsw&utm_term=mcdonalds%20hurstville%20central,2.8,445,Mon: 08:00 - 22:59; Tue: 05:30 - 23:59; Wed: 05:30 - 23:59; Thu: 05:30 - 00:30; Fri: 05:30 - 00:30; Sat: 09:00 - 23:00; Sun: 06:30 - 23:59,brick_and_mortar,0x6b12b9a303b2b1eb:0x454add483245fa3,https://www.google.com/maps/place/McDonald%27s+Hurstville+Central/data=!4m7!3m6!1s0x6b12b9a303b2b1eb:0x454add483245fa3!8m2!3d-33.9674565!4d151.1024048!16s%2Fg%2F1tj96k_2!19sChIJ67GyA6O5EmsRo18kg9StVAQ?authuser=0&hl=en&rclk=1,,,,,,,,,
